league|match_id|player_id|Shot_metrics.distance|Shot_metrics.average_distance|Shot_metrics.shots_on_goal|Shot_metrics.accuracy|Shot_metrics.goals|Shot_metrics.goals_per_attempt|Shot_metrics.shot_time|Shot_metrics.shot_time_period|Shot_metrics.body_part_shots|Pass_metrics.distances|Pass_metrics.success|Pass_metrics.success rate|Pass_metrics.assists|Pass_metrics.num assists|Pass_metrics.key_pass_event|Pass_metrics.key_pass_time|Pass_metrics.key_pass_period|Foul_metrics.fouls_committed|Foul_metrics.fouls_committed_time|Foul_metrics.fouls_committed_period|Foul_metrics.fouls_recieved|Foul_metrics.fouls_recieved_time|Foul_metrics.fouls_recieved_period|Foul_metrics.yellow_cards|Foul_metrics.yellow_cards_time|Foul_metrics.yellow_cards_period|Foul_metrics.red_cards|Foul_metrics.red_cards_time|Foul_metrics.red_cards_period
italy|2575959|8327|[13.88569408 28.7108429  13.13402071]|18.576852562031714|[0 0 0]|0.0|[0 0 0]|0.0|[ 4.1807192  39.19648137 23.90006172]|['1H' '1H' '2H']|['left' 'left' 'right']|"[ 8.91964125  8.022001   16.92077126  8.022001    7.58023746 37.50333319
 20.3691556  13.75       11.16064514 16.38780034 26.87768591 19.17185437
  5.32541078 18.52997572 22.32129029 31.40843836 16.89644933 26.26789866
  9.58592719 18.44756081 23.2165889   8.05744997 40.7       ]"|[1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1 1 1 0]|0.6521739130434783|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Smart pass' 'Cross']|[41.76188785  6.54708337]|['1H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|20438|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[21.66454477 13.02075267  5.36400037 30.20496648 31.94276131 60.39000331
 32.65826848 48.59189747 24.88920449 59.13408493 13.17013667 28.50438563
 17.99506877 23.07276533 12.44548111 40.05196624 34.72880649 24.06600299
 18.76006397 30.621112   39.66386895 22.01272359 39.04663878 38.8753135
 22.77284567 18.79494613 27.75       25.72566812 44.4083607  20.03596766
 21.44621179 27.83707061 23.86650372 21.96298022 19.5         6.85
 38.65      ]"|[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 1 0 1 1 0 1 1 1 0 1 1 1 0]|0.7027027027027027|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|2|[34.27093285 25.2537788 ]|['1H' '2H']|1|[27.765153516666665]|['2H']|0|[]|[]|0|[]|[]
italy|2575959|8306|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 7.5        26.4        13.69525465  9.26498786 17.74091317 31.01548001
  9.06697303 11.85326959 43.10745295 67.11676393 32.88012317 53.22226977
 16.38780034  4.94191259  8.26377638 15.56606887 15.56349896 26.38825496
 14.47592829  6.83904233 15.56606887 15.27457037 19.07151017  7.58023746
  8.70703738 37.52012793  1.5        25.37439654 10.01299156 27.95840661
 33.97557947  8.022001   24.61483293 16.19729916 20.15198501 17.83704011
 11.30364985 16.51703666 14.2126704  54.58454452 13.5        46.6691547
 17.8392825  17.04142013 10.34456379 22.75543891 18.44756081 39.19952168
 34.35363882 35.08379255 24.84028985 60.66712454]"|"[1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0]"|0.8461538461538461|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|['Cross']|[11.68397147]|['1H']|1|[8.94019817]|['1H']|2|[2.0610743333333326, 7.733088983333333]|['1H', '1H']|0|[]|[]|0|[]|[]
italy|2575959|86366|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 7.1063352  35.53167601 34.61506175 12.75       18.75       26.61620747
 54.68091532 36.7664589  21.02878979 41.65708223 16.92077126 55.94827969
 11.38463877 21.66454477 49.77763052 23.48302578  5.55090083 15.08011936
 16.14744562 18.19484817  8.92692556 26.26789866  7.58023746 52.1913786
 31.554754   21.70829335 26.75556017 32.65       20.85215816 19.86133178
 40.83944172  8.19390017 21.86915636 46.73973149 42.18000119 29.03708835
 39.08004606 35.48182633 25.7208573  35.85348658 19.77725967 18.04168784
 26.82000186  9.99512381]"|"[1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0]"|0.8863636363636364|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"|0|[]|[]|[]|1|[0.56449183]|['1H']|3|[2.4062273833333316, 9.522731033333336, 38.30023923333333]|['2H', '2H', '2H']|0|[]|[]|0|[]|[]
italy|2575959|20404|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[14.29239308 26.63719204 12.         29.3820098  68.30060395 21.45600149
 28.63930865 25.12374375  5.69231939 13.2849539  18.19484817 20.14795275
  8.8319024  25.52371446 25.7161914  13.53661701 14.37845611 12.52996409
 12.1        26.09027597 12.12322152 30.5        18.66788686 22.32129029
 29.38575335 18.03357979 21.07065495 29.78942765 13.2        12.9384118
 22.40652807 42.28087629 28.32141416  4.63249393 24.23654266 21.2337585
 36.41771547 13.48786492]"|"[1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"|0.8157894736842105|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]"|0|"['Simple pass' 'Simple pass' 'Head pass' 'Simple pass' 'High pass'
 'Simple pass' 'Simple pass' 'Launch' 'Simple pass' 'Simple pass'
 'High pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Head pass' 'Simple pass' 'High pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass' 'Simple pass'
 'Simple pass' 'Simple pass' 'Simple pass']"|"[ 1.96644852  6.86748413  8.3217581   9.21031362 13.78042112 14.3788895
 15.64043557 16.68256328 16.87663935 20.83486555 20.96717148 22.34975253
 24.25834122 24.3168747  24.71410998 25.4968285  27.24563655 34.21356468
 35.29566505 37.84038702 43.58372648  2.15752977  2.95887703  4.01888073
  7.56339403 11.25348443 13.09916185 13.24793438 13.7441488  14.12988982
 14.2519452  19.99576872 20.54813972 21.83490885 22.52458133 25.42093563
 25.51959855 25.81568597]"|"['1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H' '1H'
 '1H' '1H' '1H' '1H' '1H' '1H' '1H' '2H' '2H' '2H' '2H' '2H' '2H' '2H'
 '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H' '2H']"|3|[ 7.73308898 36.81400282 21.37655438]|['1H' '1H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|246175|[29.56704246 16.74096771 16.14225821 13.22128965]|18.917889508200595|[1 0 0 1]|0.5|[0 0 0 0]|0.0|[24.37112795 27.77091292 35.35011143  3.12006492]|['1H' '1H' '1H' '2H']|['left' 'left' 'head/body' 'right']|"[33.91094956 23.16246964 16.77050983 25.61488825 62.291733   18.93911297
  8.69540108 24.75      ]"|[0 1 1 0 1 1 1 0]|0.625|[0 0 0 0 0 0 0 0]|0|['Cross' 'Smart pass']|[35.11868798  6.3202958 ]|['1H' '2H']|0|[]|[]|3|[10.733680066666667, 20.331524016666666, 21.9204158]|['1H', '1H', '1H']|0|[]|[]|0|[]|[]
italy|2575959|20518|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[12.07983858 19.23382437  8.05744997 36.5253679  12.52247979 58.15573918
 14.91383586  9.92836845 19.99024762 19.85673689 10.34456379  9.88382517
 18.59462288 22.41182723 27.79010615 26.4425793  27.30041208  6.29364759
 11.84440796 31.75928998 33.62870797 22.8035085  19.43765675 30.3
 11.6216393  39.84623571 13.31352696 11.10180166 20.98147993 14.25798022]"|[1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]|0.9|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|3|[10.73368007 20.33152402 21.9204158 ]|['1H' '1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|20879|[32.30638482]|32.306384817865336|[0]|0.0|[0]|0.0|[10.55962957]|['1H']|['right']|"[44.05749085 37.09747296 44.74150757 26.62818056 35.31858576 17.34365878
 10.24707275 33.91094956  7.59094856 18.13394607 22.52687284 11.57626883
 30.08055851 23.58076547  9.08308868 18.19484817 12.07983858 14.47592829
 66.11021101  1.3313527  42.05757958 16.92077126 15.97623235 32.91842189
 34.61722837 23.89712326 32.30437277  7.24982758 38.39208903  8.32301027
 14.611297  ]"|[1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1]|0.8387096774193549|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Smart pass' 'Cross']|[ 8.26216332 20.45595207 20.8624057 ]|['2H' '2H' '2H']|2|[38.30023923 44.27765168]|['2H' '2H']|2|[0.5644918333333332, 29.684697133333334]|['1H', '1H']|1|[44.27765168]|['2H']|0|[]|[]
italy|2575959|3475|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[53.87633989 22.54046362 35.34204295  6.          3.90800461  7.73643975
  3.90800461 10.65082156 18.63893774 23.58966935 14.19894362 12.18862174
  8.92692556 39.13058267  6.64247695 13.2        10.01798383 10.55746182
  8.91852006 18.87862548  7.51348787 10.72800075 14.57737974 39.06161799
 25.39985236 15.68948693 11.10180166 16.27029502]"|[0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1]|0.75|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Smart pass' 'Smart pass' 'Cross' 'Cross']|[ 0.95521732 14.89754988 37.95408417 18.50718577 21.22307907]|['1H' '1H' '1H' '2H' '2H']|0|[]|[]|5|[26.645562416666667, 36.814002816666665, 8.000044966666662, 21.37655438333333, 22.954782549999997]|['1H', '1H', '2H', '2H', '2H']|0|[]|[]|0|[]|[]
italy|2575959|21077|[23.01222501 37.0012162  24.1       ]|28.03781373605484|[1 0 0]|0.3333333333333333|[0 0 0]|0.0|[ 3.23207132 28.76444967 25.92748588]|['1H' '1H' '2H']|['right' 'right' 'left']|"[13.8554141  19.76765034 17.35144086 20.30492551 16.2788206   8.53829608
  2.32432786  8.69540108 16.53662602 13.94596716 21.02878979  9.75
 39.40380692 19.66570619 26.37972706 17.99506877 27.01184925  3.72021505
 11.40175425 12.52996409 25.7161914   8.8         3.19530906 18.7
 27.0174018  36.6        16.52187943 35.08379255 17.07659217 18.71503406
 29.43637206 21.86098122 10.5         8.53829608 18.7        38.18494468
 32.39401951 32.65826848]"|"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 0
 1]"|0.8157894736842105|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]"|0|['Cross' 'Cross' 'Cross' 'Cross' 'Cross' 'Cross']|[36.43089208 16.62499483 17.23211592 33.34338937 41.2237827  49.54836445]|['1H' '2H' '2H' '2H' '2H' '2H']|0|[]|[]|4|[17.244808350000003, 34.27093285, 40.16840738333334, 45.8731352]|['1H', '1H', '1H', '2H']|0|[]|[]|0|[]|[]
italy|2575959|0|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[]|[]|0.0|[]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|50849|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[34.20559165 23.68881593 28.07650263 20.98362457 30.945759   51.90493714
 15.56349896 25.05992817 18.82153022 44.64258057 35.73824982 39.98612259]"|[1 1 1 1 0 1 1 1 1 1 1 1]|0.9166666666666666|[0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|21620|[16.14744562 36.79252642]|26.46998601672299|[0 0]|0.0|[0 0]|0.0|[24.87347668 42.62986912]|['1H' '1H']|['left' 'right']|"[ 7.09947181  7.58023746 23.04479334 11.22775579 18.19484817 24.96903082
 13.48786492 16.5        26.08620325 12.78123625 18.46950189 12.78123625
 17.39252713 16.50916412 16.82676439 19.55760722 33.04500719 68.72124853
 12.1       ]"|[0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1]|0.7894736842105263|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|1|[26.64556242]|['1H']|1|[8.940198166666667]|['1H']|0|[]|[]|0|[]|[]
italy|2575959|295176|[23.68881593]|23.688815926508443|[0]|0.0|[0]|0.0|[23.54335875]|['1H']|['left']|"[17.34365878 16.81435399 50.83652722 11.09064921  8.26377638 13.63277301
 41.59702513 19.63899183 10.87474138 15.08011936 26.56990779 11.10180166
 26.4957072  42.75792324 13.48786492 10.29332308 47.25095237  9.06697303
 46.4186385  17.99506877 27.89193432 15.85        8.8        22.41182723
 21.82321012 26.65970743 14.28294437 12.1        40.32000124 12.40201597
 28.39788725 18.13394607 19.13138782 11.84440796 17.5776136  50.6
  3.62491379 12.         49.52272206 28.63930865 18.79494613 43.51390582
 14.62711523 15.4728795  18.59462288 28.7108429 ]"|"[1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 0 1 1 0 1 1 1 1]"|0.782608695652174|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]"|0|['Cross' 'Cross']|[ 6.18111963 41.79591168]|['1H' '2H']|1|[14.58039417]|['2H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|49991|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[25.39985236 16.41043875 25.26999209 14.98574322  8.8        18.35217971
 55.73096087 17.35144086 12.18862174 15.68948693 18.22697177  8.91964125
  8.022001   16.52187943 12.44548111 54.2273916  14.64487965  8.1394103
 11.84440796  8.26377638 35.60463453 23.86650372 16.65270248 23.06236111
 14.82573776 11.56243919 23.70653918 12.79736301  8.91964125 11.72401382
 32.9317476  18.3         9.35        8.70703738 13.20037878 48.54505639
 20.18792956 12.66777407 19.99024762 14.20572068 31.12699793 19.57779354
  8.8319024  18.87862548 60.6161076  22.05107707  6.65676348 18.13394607
 51.5103145   6.64247695 21.39369066 13.88569408  8.88552193 15.23326951
 11.88486432  9.29731144 12.75       24.64391406 26.56990779  9.
 40.91760013 24.12488342 12.06244171]"|"[0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1
 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1]"|0.8095238095238095|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|['Smart pass' 'Smart pass' 'Smart pass']|[ 1.69963893 35.57710082 37.98345677]|['1H' '1H' '2H']|2|[37.3004059  27.76515352]|['1H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|92966|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 1.86010752 73.05073579 16.19729916 19.85673689 18.60107524 48.26033568
 29.76172038 24.24644304 23.14865007 11.16064514 23.44802764 21.49790687
  7.59094856 23.07276533 24.80403193 39.13936637 15.41825217  2.66270539
 33.85516947  3.19530906 20.15198501 23.58076547 25.57640514 40.52159918
 20.9       ]"|[1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 1 1 0]|0.68|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|1|[45.8731352]|['2H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|20841|[14.49965517]|14.499655168313486|[0]|0.0|[0]|0.0|[49.6248318]|['2H']|['left']|"[45.87452997  9.81185507 58.04457339 17.97247896 24.96903082  9.44047139
 20.18792956 35.93080155 24.02519511 18.12456896 23.3893138  39.062258
 23.61826624  8.69540108 65.31900566 21.11421322  9.06697303 53.37895184
 23.2165889  11.6216393  71.41465186 24.80403193 13.13402071 59.37552105
  4.64865572 12.52996409 24.15967715 35.12338964 20.85215816 18.46950189
 24.38524144 11.0063618  24.61483293 18.7        32.28451641 22.01272359
 14.89471383 13.50592463 21.82321012 34.61722837 12.44548111  8.5646074
 16.83931412 12.42014493 12.78123625  9.44047139 35.53322389 30.18095426
  3.75       10.58642999 12.58729518 28.837649    8.022001   14.91383586
 13.02075267 11.16064514 16.04400199 27.94552737 22.31529744 18.78223895
 45.45934997 36.15387254]"|"[1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1
 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]"|0.8548387096774194|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|[]|[]|[]|1|[29.68469713]|['1H']|1|[31.555684083333333]|['1H']|0|[]|[]|0|[]|[]
italy|2575959|41034|[13.72233581]|13.722335806997291|[0]|0.0|[0]|0.0|[46.72633152]|['2H']|['head/body']|"[12.42386816 13.75       17.61597287 22.75543891 22.19059485 17.61597287
 11.25       30.00416638 13.89748179  7.98811617 31.88577269 12.66777407
 24.58170051 44.73949597 18.52997572 11.22775579 51.52416909 19.52331939
 22.38861318 24.26360443 53.49600452 31.6539492  62.93570131 32.91842189
 27.94552737 12.07983858 37.80290994 35.14839968 45.48142478 13.88569408
 17.85385113 12.07983858 10.01299156 15.02697574 18.63893774 21.86915636
 18.63893774 15.27457037 71.78641933 21.39369066  7.5        16.52187943
 25.7126428  25.4411576  26.02983865]"|"[1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1
 1 0 1 1 1 1 1 1]"|0.8|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"|0|['Cross' 'Cross' 'Cross']|[35.3134818  14.30065472 14.43593598]|['1H' '2H' '2H']|3|[ 2.06107433 22.95478255 43.42444665]|['1H' '2H' '2H']|2|[32.811922450000004, 39.71567041666667]|['1H', '2H']|1|[22.95478255]|['2H']|0|[]|[]
italy|2575959|23149|[13.37946187]|13.379461872586655|[0]|0.0|[0]|0.0|[22.6578237]|['1H']|['right']|"[17.74323815 10.55746182  5.25        5.94243216  5.58032257  6.39061812
 11.0063618  19.07229666 19.27200042 23.27600696  9.81185507 26.02983865
  9.29731144]"|[0 1 1 1 1 1 1 1 1 1 1 1 1]|0.9230769230769231|[0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[8.38969402]|['2H']|2|[32.81192245  9.52273103]|['1H' '2H']|1|[14.580394166666672]|['2H']|1|[9.52273103]|['2H']|0|[]|[]
italy|2575959|214220|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[23.4960103  37.23657476 66.78377423 19.27200042 44.95722967 32.86065276
 45.8483642  62.0545929  41.42475106 15.08011936 47.62165999 46.24975676
 21.96298022 36.65450177 65.00824948 60.5        60.72736204]"|[1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1]|0.8823529411764706|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|114|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[11.0063618   2.66270539 23.89712326 41.1        44.82301306 12.19262072
 27.02239812 37.5        14.28294437 19.13138782 12.0503112  12.46635472
 25.69382221 16.89644933 38.76209489  2.50449596  8.5646074  11.09064921
 11.56243919  9.99049548 10.34456379 24.24644304 26.4957072  22.75543891
 17.6638048   9.99049548 12.9059095   7.84474346]"|[1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0]|0.8928571428571429|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Smart pass']|[6.4505625]|['2H']|4|[17.24480835 31.55568408 40.16840738 39.71567042]|['1H' '1H' '1H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|44251|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[20.15198501 31.95344269  7.60345316 19.8776885  14.4188245  16.92077126
 26.68712236 22.31529744 12.44548111 24.48882398 15.56349896 16.77050983
 54.92406121 23.68881593 14.2126704  15.04027925 10.24707275 18.66788686
 25.29570122  7.84474346  9.99512381 16.50916412 13.53661701 28.3162939
 31.12699793 29.58732837 12.52996409 39.98612259 16.14744562 19.07229666
 10.65082156 15.68948693]"|[1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1]|0.90625|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Smart Pass' 'Smart pass']|[18.8879527  22.62002197 39.09673268]|['1H' '1H' '1H']|1|[2.40622738]|['2H']|1|[37.3004059]|['1H']|0|[]|[]|0|[]|[]
italy|2575959|280419|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 12.30741646  19.54002303  20.88833406  10.87474138  33.46345021
  29.98537143  11.56243919  13.67808466   7.24982758  11.77380567
  31.554754    12.90968629  15.20690633  12.2         12.46635472
  69.00016304  21.30164313  19.8         32.54059004  11.25
  34.45301148   2.32432786  56.93057175  53.08674505  26.4425793
  18.13394607  16.5         18.60107524  17.99506877  15.56606887
  44.00639158  31.3132959   16.82676439  19.63899183  19.25934838
  16.82676439 119.76013527  13.8554141    9.9       ]"|"[0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 0
 1 1]"|0.717948717948718|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"|0|['Cross' 'Smart pass' 'Cross' 'Cross']|[ 9.09059367 21.94642952 39.9902859  47.4806322 ]|['1H' '2H' '2H' '2H']|1|[8.00004497]|['2H']|1|[44.27765168333334]|['2H']|0|[]|[]|0|[]|[]
italy|2575959|135150|[13.04310162]|13.043101624997023|[0]|0.0|[0]|0.0|[17.27450387]|['2H']|['head/body']|"[ 26.04150533   7.60345316 119.92686313   5.78121959  11.28505649
  13.37946187  14.19894362  40.87175064   9.76165969  12.07983858
  18.7         19.24214125  12.46635472  27.08948135]"|[1 1 0 1 1 0 1 0 1 1 1 1 1 1]|0.7857142857142857|[0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Cross']|[17.33812848 27.05654243]|['2H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|20820|[34.08240015 27.66315239  4.45982062 17.5776136 ]|20.94574669133449|[1 1 0 0]|0.5|[0 0 0 0]|0.0|[24.65190917 36.31941362 41.25555423 49.57619758]|['2H' '2H' '2H' '2H']|['left' 'left' 'right' 'left']|"[20.14795275  4.99524774  7.59094856 35.40413111 19.85673689 19.15861425
  8.91964125 10.5        23.89168265 21.68893727 16.04400199  5.32541078
 28.63930865 44.86925451 67.93675368 20.27985454 44.02544719 12.07983858
 18.79494613 14.35696695]"|[1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0]|0.85|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Smart pass' 'Smart pass' 'Cross' 'Cross']|[34.36217945 36.70123495 39.95830332 41.7246467  48.01293762]|['2H' '2H' '2H' '2H' '2H']|0|[]|[]|1|[25.253778799999996]|['2H']|0|[]|[]|0|[]|[]
italy|2575959|625|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 6.64247695 15.4728795   2.50449596 13.50592463 20.30492551 25.40649523
 25.5        42.80657076 15.49201407 26.65970743]"|[1 1 1 0 1 1 1 1 0 1]|0.8|[0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Cross']|[42.34145763 48.4054278 ]|['2H' '2H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|3463|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[12.42014493]|[0]|0.0|[0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575959|20418|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[ 7.73643975 15.85       10.58642999]|[1 1 0]|0.6666666666666666|[0 0 0]|0|[]|[]|[]|0|[]|[]|1|[43.42444665]|['2H']|0|[]|[]|0|[]|[]
italy|2575959|328333|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[]|[]|0.0|[]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|259292|[13.7        22.40652807  9.58592719]|15.230818417272381|[0 0 0]|0.0|[0 0 0]|0.0|[ 4.17285602  8.01692708 18.2391431 ]|['1H' '1H' '1H']|['left' 'left' 'right']|[24.0637175  15.23326951 12.         20.54288198  8.022001  ]|[1 1 1 1 1]|1.0|[0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
italy|2575960|21306|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[27.08435895 39.27709256 14.2126704  42.12944339 16.5         6.64247695
 33.48193543  9.76165969 24.8475854   7.60345316 37.05995143 32.55844744
 18.35217971 17.99506877 15.         12.58729518]"|[1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1]|0.8125|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
