,firstName,middleName,lastName,currentTeamId,weight,height,foot,country,cou_code,role,city,name,officialName,wyId
2161,Konstantinos,,Manolas,3158,83,189,right,Greece,GR,Defender,Roma,Roma,AS Roma,3158.0
2162,Vitorino Gabriel ,,Pacheco Antunes,698,70,176,left,Portugal,PT,Defender,Getafe (Madrid),Getafe,Getafe Club de Fútbol,698.0
2163,Dimitrios,,Siovas,712,83,192,left,Greece,GR,Defender,Legan\u00e9s,Leganés,CD Leganés,712.0
2164,Guillermo Alfonso,,Maripán Loaysa,696,83,193,right,Chile,CL,Defender,Vitoria-Gasteiz,Deportivo Alavés,Deportivo Alavés,696.0
2165,Victorio Maximiliano,,Pereira Páez,9606,73,173,right,Uruguay,UY,Defender,,,,
2166,Yuri,,Lodygin,13885,82,187,right,Russia,RU,Goalkeeper,,,,
2167,Stéphane,,Darbion,3795,77,183,left,France,FR,Midfielder,Troyes,Troyes,Espérance Sportive Troyes Aube Champagne,3795.0
2168,Rodrigo,,Moreno Machado,674,77,182,left,Brazil,BR,Forward,Valencia,Valencia,Valencia Club de Fútbol,674.0
2169,Naby Deco,,Keïta,2975,64,172,right,Guinea,GN,Midfielder,Leipzig,RB Leipzig,Rasen Ballsport Leipzig,2975.0
2170,Pablo Ezequiel,,De Blasis,2460,60,165,right,Argentina,AR,Forward,Mainz,Mainz 05,1. FSV Mainz 05,2460.0
2171,Angelo,,Fulgini,3799,71,183,right,C\u00f4te d'Ivoire,CI,Midfielder,Angers,Angers,Angers SCO,3799.0
2172,Davide,,Calabria,3157,70,176,right,Italy,IT,Defender,Milano,Milan,AC Milan,3157.0
2173,Kevin,,Bonifazi,3185,85,187,right,Italy,IT,Defender,Torino,Torino,Torino FC,3185.0
2174,Andi,,Lila,12537,79,186,right,Albania,AL,Midfielder,,,,
2175,Leon,,Bailey Butler,2446,75,180,left,Jamaica,JM,Forward,Leverkusen,Bayer Leverkusen,TSV Bayer 04 Leverkusen,2446.0
2176,Mikel,,Oyarzabal Ugarte,687,78,181,left,Spain,ES,Midfielder,Donostia-San Sebasti\u00e1n,Real Sociedad,Real Sociedad de Fútbol,687.0
2177,Giuseppe,,Pezzella,3163,81,185,left,Italy,IT,Defender,Udine,Udinese,Udinese Calcio,3163.0
2178,Marlon,,Frey,,78,180,right,Germany,DE,Midfielder,,,,
2179,Joshua,,Kimmich,2444,70,176,right,Germany,DE,Defender,M\u00fcnchen,Bayern München,FC Bayern München,2444.0
2180,Jannik,,Huth,29,80,184,right,Germany,DE,Goalkeeper,,,,
2181,Mattia,,Caldara,3172,80,187,right,Italy,IT,Defender,Ciserano,Atalanta,Atalanta Bergamasca Calcio,3172.0
2182,Julian,,Weigl,2447,72,186,right,Germany,DE,Midfielder,Dortmund,Borussia Dortmund,BV Borussia 09 Dortmund,2447.0
2183,Marius,,Wolf,2462,73,187,right,Germany,DE,Midfielder,Frankfurt am Main,Eintracht Frankfurt,Eintracht Frankfurt,2462.0
2184,Michael,,Zetterer,2443,79,187,right,Germany,DE,Goalkeeper,Bremen,Werder Bremen,SV Werder Bremen,2443.0
2185,Gerrit,,Holtmann,2460,77,183,left,Germany,DE,Midfielder,Mainz,Mainz 05,1. FSV Mainz 05,2460.0
2186,Raphael,,Framberger,2481,73,179,right,Germany,DE,Defender,Augsburg,Augsburg,FC Augsburg,2481.0
2187,Erik,,Thommy,2445,68,174,right,Germany,DE,Midfielder,Stuttgart,Stuttgart,VfB Stuttgart 1893,2445.0
2188,Marlos,,Moreno Durán,5654,67,173,right,Colombia,CO,Forward,,,,
2189,Julio,,Gracia Gallardo,684,66,170,right,Spain,ES,Midfielder,Sevilla,Real Betis,Real Betis Balompié,684.0
2190,Rubén,,Duarte Sánchez,696,75,180,left,Spain,ES,Defender,Vitoria-Gasteiz,Deportivo Alavés,Deportivo Alavés,696.0
2191,Aleksandr,,Golovin,19830,69,180,right,Russia,RU,Midfielder,Monaco,Monaco,AS Monaco FC,19830.0
2192,Enrico,,Brignola,3219,72,180,left,Italy,IT,Forward,Benevento,Benevento,Benevento Calcio,3219.0
2193,José Luis,,Morales Nogales,695,70,180,right,Spain,ES,Midfielder,Valencia,Levante,Levante UD,695.0
2194,Giovani,,Lo Celso,3767,69,177,left,Argentina,AR,Midfielder,Paris,PSG,Paris Saint-Germain FC,3767.0
2195,Nikola,,Maksimović,13888,82,193,right,Serbia,RS,Defender,,,,
2196,Trent,,Sainsbury,11,76,183,right,Australia,AU,Defender,,,,
2197,Diego,,Hernández Barriuso ,698,75,188,right,Spain,ES,Midfielder,Getafe (Madrid),Getafe,Getafe Club de Fútbol,698.0
2198,Rúben ,,Santos Gato Alves Dias,9607,76,187,right,Portugal,PT,Defender,,,,
2199,Lukas,,Klostermann,2975,83,189,right,Germany,DE,Defender,Leipzig,RB Leipzig,Rasen Ballsport Leipzig,2975.0
2200,Benjamin,,Henrichs,2446,77,183,right,Germany,DE,Defender,Leverkusen,Bayer Leverkusen,TSV Bayer 04 Leverkusen,2446.0
2201,Gian-Luca,,Waldschmidt,2450,75,181,left,Germany,DE,Forward,Hamburg,Hamburger SV,Hamburger SV,2450.0
2202,Aziz Eraltay,,Behich,4502,67,170,left,Australia,AU,Defender,,,,
2203,Vukašin,,Jovanović,701,80,188,right,Serbia,RS,Defender,Eibar,Eibar,SD Eibar,701.0
2204,Luka,,Jović,2462,79,181,right,Bosnia-Herzegovina,BA,Forward,Frankfurt am Main,Eintracht Frankfurt,Eintracht Frankfurt,2462.0
2205,Raphaël Adelino José,,Guerreiro,2447,71,170,left,France,FR,Defender,Dortmund,Borussia Dortmund,BV Borussia 09 Dortmund,2447.0
2206,Thomas,,Lemar,679,58,170,left,Guadeloupe,GP,Midfielder,Madrid,Atlético Madrid,Club Atlético de Madrid,679.0
2207,João Pedro,,Cavaco Cancelo,3161,74,182,right,Portugal,PT,Defender,Milano,Internazionale,FC Internazionale Milano,3161.0
2208,Jonathan Matías,,Urretavizcaya da Luz,15444,69,174,right,Uruguay,UY,Midfielder,,,,
2209,André Miguel,,Valente Silva,680,70,182,right,Portugal,PT,Forward,Sevilla,Sevilla,Sevilla FC,680.0
2210,Felix,,Passlack,2482,74,170,right,Germany,DE,Midfielder,Sinsheim,Hoffenheim,TSG 1899 Hoffenheim,2482.0
2211,Yoshinori,,Muto,1613,72,179,right,Japan,JP,Forward,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2212,Darko,,Lazović,3193,74,181,right,Serbia,RS,Midfielder,Genova,Genoa,Genoa CFC,3193.0
2213,Tim-Henry,,Handwerker,2463,63,177,left,Germany,DE,Defender,K\u00f6ln,Köln,1. FC Köln,2463.0
2214,Milan,,Rodić,17090,73,185,left,Bosnia-Herzegovina,BA,Defender,,,,
2215,Gaku,,Shibasaki,698,62,175,right,Japan,JP,Midfielder,Getafe (Madrid),Getafe,Getafe Club de Fútbol,698.0
2216,Yūya,,Ōsako,2443,71,182,right,Japan,JP,Forward,Bremen,Werder Bremen,SV Werder Bremen,2443.0
2217,Arnaldo Antonio,,Sanabria Ayala,684,70,180,right,Paraguay,PY,Forward,Sevilla,Real Betis,Real Betis Balompié,684.0
2218,Rubén,,Peña Jiménez,701,65,170,right,Spain,ES,Midfielder,Eibar,Eibar,SD Eibar,701.0
2219,Miloš,,Jojić,2463,79,177,right,Serbia,RS,Midfielder,K\u00f6ln,Köln,1. FC Köln,2463.0
2220,Diego Javier,,Llorente Ríos,687,75,186,right,Spain,ES,Defender,Donostia-San Sebasti\u00e1n,Real Sociedad,Real Sociedad de Fútbol,687.0
2221,Jorge,,Franco Alviz,696,75,184,right,Spain,ES,Midfielder,Vitoria-Gasteiz,Deportivo Alavés,Deportivo Alavés,696.0
2222,Juraj,,Kucka,4488,84,186,right,Slovakia,SK,Midfielder,,,,
2223,Filip,,Kostić,2450,82,184,left,Serbia,RS,Midfielder,Hamburg,Hamburger SV,Hamburger SV,2450.0
2224,Manuel,,Lazzari,3204,67,174,right,Italy,IT,Midfielder,Ferrara,SPAL,Società Polisportiva Ars et Labor 2013,3204.0
2225,Darko,,Brašanac,712,72,178,right,Serbia,RS,Midfielder,Legan\u00e9s,Leganés,CD Leganés,712.0
2226,Khalid,,Boutaïb,4622,82,189,right,France,FR,Forward,,,,
2227,Gabriel Martín,,Peñalba,714,91,194,right,Argentina,AR,Midfielder,Las Palmas de Gran Canaria,Las Palmas,UD Las Palmas,714.0
2228,Dennis,,Praet,3164,78,181,right,Belgium,BE,Midfielder,Genova,Sampdoria,UC Sampdoria,3164.0
2229,Federico,,Di Francesco,3166,75,178,right,Italy,IT,Forward,Bologna,Bologna,Bologna FC 1909,3166.0
2230,Davide,,Frattesi,3315,74,178,right,Italy,IT,Midfielder,Sassuolo,Sassuolo,US Sassuolo Calcio,3315.0
2231,Alejandro Gutiérrez,,Mozo,,0,0,,Spain,ES,Midfielder,,,,
2232,Shaquell,,Moore,695,73,179,right,United States,US,Defender,Valencia,Levante,Levante UD,695.0
2233,Luca,,Mazzitelli,3315,76,184,right,Italy,IT,Midfielder,Sassuolo,Sassuolo,US Sassuolo Calcio,3315.0
2234,Uroš,,Spajić,14072,82,188,right,Serbia,RS,Defender,,,,
2235,Milad,,Mohammadi,13898,79,178,left,Iran,IR,Defender,,,,
2236,Gelson Dany,,Batalha Martins,679,65,173,right,Cape Verde Islands,CV,Forward,Madrid,Atlético Madrid,Club Atlético de Madrid,679.0
2237,Kwasi Okyere,,Wriedt,2444,80,188,left,Germany,DE,Forward,M\u00fcnchen,Bayern München,FC Bayern München,2444.0
2238,Adalberto,,Peñaranda Maestre,683,83,185,right,Venezuela,VE,Forward,Malaga,Málaga,Málaga Club de Fútbol,683.0
2239,Erik Alexander,,Expósito Hernández,714,78,184,left,Spain,ES,Forward,Las Palmas de Gran Canaria,Las Palmas,UD Las Palmas,714.0
2240,Martín,,Aguirregabiria Padilla,696,69,178,right,Spain,ES,Defender,Vitoria-Gasteiz,Deportivo Alavés,Deportivo Alavés,696.0
2241,Carlos,,Martín Vigaray,696,70,182,right,Spain,ES,Defender,Vitoria-Gasteiz,Deportivo Alavés,Deportivo Alavés,696.0
2242,Mauricio,,Lemos Merladet,3315,85,186,right,Uruguay,UY,Defender,Sassuolo,Sassuolo,US Sassuolo Calcio,3315.0
2243,Wallace,,Fortuna dos Santos,3162,83,191,right,Brazil,BR,Defender,Formello,Lazio,SS Lazio,3162.0
2244,Aymen,,Barkok,2462,75,188,right,Germany,DE,Midfielder,Frankfurt am Main,Eintracht Frankfurt,Eintracht Frankfurt,2462.0
2245,Marco,,Friedl,2443,78,184,left,Austria,AT,Defender,Bremen,Werder Bremen,SV Werder Bremen,2443.0
2246,Killian,,Jakob,2481,69,180,left,Germany,DE,Defender,Augsburg,Augsburg,FC Augsburg,2481.0
2247,Nikola,,Milenković,3176,91,195,right,Serbia,RS,Defender,Firenze,Fiorentina,ACF Fiorentina,3176.0
2248,Christian,,Pulisic,2447,69,172,right,United States,US,Midfielder,Dortmund,Borussia Dortmund,BV Borussia 09 Dortmund,2447.0
2249,Florian,,Mayer,2454,0,190,right,Germany,DE,Defender,M\u00f6nchengladbach,Borussia M'gladbach,Borussia VfL Mönchengladbach,2454.0
2250,Tatsuya,,Ito,2450,59,163,right,Japan,JP,Midfielder,Hamburg,Hamburger SV,Hamburger SV,2450.0
2251,Paul,,Jaeckel,2451,80,189,right,Germany,DE,Defender,Wolfsburg,Wolfsburg,VfL Wolfsburg,2451.0
2252,José María,,Giménez de Vargas,679,77,185,right,Uruguay,UY,Defender,Madrid,Atlético Madrid,Club Atlético de Madrid,679.0
2253,Sokol,,Cikalleshi,4507,80,185,right,Albania,AL,Forward,,,,
2254,Bekim,,Balaj,13898,78,188,right,Albania,AL,Forward,,,,
2255,Oghenekaro,,Etebo,1639,70,176,right,Nigeria,NG,Forward,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
2256,Burak,,Yılmaz,4488,81,188,right,Turkey,TR,Forward,,,,
2257,Daniel,,Ceballos Fernández,675,70,179,right,Spain,ES,Midfielder,Madrid,Real Madrid,Real Madrid Club de Fútbol,675.0
2258,Antonio,,Latorre Grueso,674,64,171,left,Spain,ES,Defender,Valencia,Valencia,Valencia Club de Fútbol,674.0
2259,Ignacio,,Gil de Pareja Vicent,714,69,170,right,Spain,ES,Forward,Las Palmas de Gran Canaria,Las Palmas,UD Las Palmas,714.0
2260,Adnan,,Januzaj,687,75,182,left,Belgium,BE,Midfielder,Donostia-San Sebasti\u00e1n,Real Sociedad,Real Sociedad de Fútbol,687.0
2261,Manuel Henrique,,Tavares Fernandes,13887,75,176,right,Portugal,PT,Midfielder,,,,
2262,Reza,,Ghoochannejhad Nournia,10689,76,180,left,Iran,IR,Forward,,,,
2263,Omar,,Gaber,27533,71,174,right,Egypt,EG,Defender,,,,
2264,Aniello,,Viscovo,3197,84,190,right,Italy,IT,Goalkeeper,Crotone,Crotone,FC Crotone,3197.0
2265,Sven ,,Müller,2463,82,190,right,Germany,DE,Goalkeeper,K\u00f6ln,Köln,1. FC Köln,2463.0
2266,Taleb,,Tawatha,2462,81,176,left,Israel,IL,Defender,Frankfurt am Main,Eintracht Frankfurt,Eintracht Frankfurt,2462.0
2267,Yannick,,Gerhardt,2451,81,184,left,Germany,DE,Defender,Wolfsburg,Wolfsburg,VfL Wolfsburg,2451.0
2268,Sebastien,,De Maio,3166,90,190,right,France,FR,Defender,Bologna,Bologna,Bologna FC 1909,3166.0
2269,Walace,,Souza Silva,2450,75,188,right,Brazil,BR,Midfielder,Hamburg,Hamburger SV,Hamburger SV,2450.0
2270,Tim,,Kleindienst,2453,82,194,right,Germany,DE,Forward,Freiburg im Breisgau,Freiburg,SC Freiburg,2453.0
2271,Jonathan,,Tah,2446,95,194,right,Germany,DE,Defender,Leverkusen,Bayer Leverkusen,TSV Bayer 04 Leverkusen,2446.0
2272,Moritz,,Nicolas,2454,87,193,right,Germany,DE,Goalkeeper,M\u00f6nchengladbach,Borussia M'gladbach,Borussia VfL Mönchengladbach,2454.0
2273,Alfonso,,Pedraza Sag,696,75,182,left,Spain,ES,Midfielder,Vitoria-Gasteiz,Deportivo Alavés,Deportivo Alavés,696.0
2274,Heinz,,Lindner,6411,80,187,right,Austria,AT,Goalkeeper,,,,
2275,Florian,,Klein,8736,72,182,right,Austria,AT,Defender,,,,
2276,Ján,,Novota,,100,199,right,Slovakia,SK,Goalkeeper,,,,
2277,Guido,,Burgstaller,2449,80,187,right,Austria,AT,Forward,Gelsenkirchen,Schalke 04,FC Schalke 04,2449.0
2278,Stefan,,Ilsanker,2975,86,189,right,Austria,AT,Midfielder,Leipzig,RB Leipzig,Rasen Ballsport Leipzig,2975.0
2279,Florian,,Kainz,2443,71,176,right,Austria,AT,Midfielder,Bremen,Werder Bremen,SV Werder Bremen,2443.0
2280,Jonathan,,Calleri,714,70,173,right,Argentina,AR,Forward,Las Palmas de Gran Canaria,Las Palmas,UD Las Palmas,714.0
2281,Martin,,Hinteregger,2481,83,184,left,Austria,AT,Defender,Augsburg,Augsburg,FC Augsburg,2481.0
2282,Jakob,,Jantscher,8742,70,181,right,Austria,AT,Midfielder,,,,
2283,Adam,,Marušić,3162,76,185,right,Serbia,RS,Midfielder,Formello,Lazio,SS Lazio,3162.0
2284,Dušan,,Švento,,63,178,left,Slovakia,SK,Defender,,,,
2285,Jean-Philippe,,Gbamin,2460,83,186,right,C\u00f4te d'Ivoire,CI,Midfielder,Mainz,Mainz 05,1. FSV Mainz 05,2460.0
2286,Michael,,Gregoritsch,2481,87,193,left,Austria,AT,Forward,Augsburg,Augsburg,FC Augsburg,2481.0
2287,Robert,,Zulj,2482,89,189,right,Austria,AT,Midfielder,Sinsheim,Hoffenheim,TSG 1899 Hoffenheim,2482.0
2288,Caner,,Erkin,4489,72,181,left,Turkey,TR,Defender,,,,
2289,Gökhan,,Gönül,4489,75,175,right,Turkey,TR,Defender,,,,
2290,Moussa,,Sow,16925,75,180,right,France,FR,Forward,,,,
2291,Onur Recep,,Kıvrak,4488,74,187,right,Turkey,TR,Goalkeeper,,,,
2292,Volkan,,Şen,,68,175,right,Turkey,TR,Midfielder,,,,
2293,Cenk,,Gönen,,84,190,right,Turkey,TR,Goalkeeper,,,,
2294,Sidnei Rechel,,da Silva Júnior,677,83,185,right,Brazil,BR,Defender,A Coru\u00f1a,Deportivo La Coruña,Real Club Deportivo de La Coruña,677.0
2295,İsmail,,Köybaşı,4487,75,178,left,Turkey,TR,Defender,,,,
2296,Ricardo,,Andrade Quaresma Bernardo,4489,67,175,right,Portugal,PT,Forward,,,,
2297,Jann-Fiete,,Arp,2450,78,184,right,Germany,DE,Forward,Hamburg,Hamburger SV,Hamburger SV,2450.0
2298,Néstor Fernando,,Muslera Micol,4492,84,190,right,Uruguay,UY,Goalkeeper,,,,
2299,Hakan Kadir,,Balta,,80,184,left,Germany,DE,Defender,,,,
2300,Emre,,Çolak,677,65,169,left,Turkey,TR,Midfielder,A Coru\u00f1a,Deportivo La Coruña,Real Club Deportivo de La Coruña,677.0
2301,Selçuk,,İnan,4492,74,182,right,Turkey,TR,Midfielder,,,,
2302,Musa,,Barrow,3172,77,183,right,Gambia,GM,Forward,Ciserano,Atalanta,Atalanta Bergamasca Calcio,3172.0
2303,Aleksey,,Miranchuk,13887,74,182,left,Russia,RU,Midfielder,,,,
2304,Florian,,Baak,2457,75,185,right,Germany,DE,Defender,Berlin,Hertha BSC,Hertha BSC,2457.0
2305,Gian-Luca,,Itter,2451,72,184,left,Germany,DE,Defender,Wolfsburg,Wolfsburg,VfL Wolfsburg,2451.0
2306,Kai,,Havertz,2446,77,186,left,Germany,DE,Midfielder,Leverkusen,Bayer Leverkusen,TSV Bayer 04 Leverkusen,2446.0
2307,Arne,,Maier,2457,79,183,right,Germany,DE,Midfielder,Berlin,Hertha BSC,Hertha BSC,2457.0
2308,Gustav,,Svensson,8067,83,184,right,Sweden,SE,Midfielder,,,,
2309,Dylan,,Bronn,5067,76,185,right,France,FR,Defender,,,,
2310,Mohammad Reza,,Khanzadeh,16442,73,180,right,Iran,IR,Defender,,,,
2311,Richárd,,Guzmics,9141,80,190,right,Hungary,HU,Defender,,,,
2312,Valentin Enrique,,Pimentel Armuelles,17918,77,185,right,Panama,PA,Midfielder,,,,
2313,Josh,,Magennis,1615,82,188,right,Northern Ireland,,Forward,,,,
2314,Mahmoud,,Hamdy,16054,74,188,right,Egypt,EG,Defender,,,,
2315,Yassine ,,Meriah,12509,74,188,right,Tunisia,TN,Defender,,,,
2316,Hyun-Soo,,Jang,12806,77,187,right,Korea Republic,KR,Defender,,,,
2317,Jacek,,Góralski,9311,66,172,right,Poland,PL,Midfielder,,,,
2318,Matthew,,Jurman,16469,84,192,left,Australia,AU,Defender,,,,
2319,Morteza,,Pouraliganji,5100,80,185,right,Iran,IR,Defender,,,,
2320,Mehdi,,Torabi,10771,70,185,right,Iran,IR,Midfielder,,,,
2321,Filip,,Bradarić,3173,77,185,right,Croatia,HR,Midfielder,Cagliari,Cagliari,Cagliari Calcio,3173.0
2322,Christian,,Kabasele,1644,84,187,right,Congo DR,CD,Defender,Watford,Watford,Watford FC,1644.0
2323,Eiður Smári,,Guðjohnsen,null,89,185,right,Iceland,IS,Forward,,,,
2324,Kendall Jamaal,,Waston Manley,15015,97,196,right,Costa Rica,CR,Defender,,,,
2325,Edimilson,,Fernandes,3176,70,190,right,Switzerland,CH,Midfielder,Firenze,Fiorentina,ACF Fiorentina,3176.0
2326,Abdiel,,Arroyo Molinar,9634,80,187,right,Panama,PA,Forward,,,,
2327,Álvaro Borja,,Morata Martín,1610,85,189,right,Spain,ES,Forward,London,Chelsea,Chelsea FC,1610.0
2328,Aiden,,McGeady,1632,71,177,right,Scotland,,Midfielder,,,,
2329,Shane,,Ferguson,1638,66,178,left,Northern Ireland,,Midfielder,,,,
2330,Leandro Henrique,,do Nascimento,5653,66,174,right,Brazil,BR,Forward,,,,
2331,Frédéric,,Veseli,3178,80,183,right,Switzerland,CH,Defender,,,,
2332,Pierre-Emile,,Højbjerg,1619,84,185,right,Denmark,DK,Midfielder,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
2333,Jae-Sung,,Lee,2496,70,180,left,Korea Republic,KR,Midfielder,,,,
2334,Jamie,,MacLaren,8514,72,178,right,Australia,AU,Forward,,,,
2335,Miloš,,Degenek,17090,82,186,right,Serbia,RS,Defender,,,,
2336,Josip,,Pivarić,14503,69,176,left,Croatia,HR,Defender,,,,
2337,John Ogochukwu,,Ogu,13271,84,192,left,Nigeria,NG,Midfielder,,,,
2338,Aleksandar,,Tonev,null,65,178,right,Bulgaria,BG,Forward,,,,
2339,Conor,,Washington,1636,74,178,right,England,,Forward,,,,
2340,Ben,,Davies,1624,76,182,left,Wales,,Defender,London,Tottenham Hotspur,Tottenham Hotspur FC,1624.0
2341,Masaaki,,Higashiguchi,12803,78,184,right,Japan,JP,Goalkeeper,,,,
2342,Danny,,Ward,1631,88,191,right,Wales,,Goalkeeper,Leicester,Leicester City,Leicester City FC,1631.0
2343,Paddy,,McNair,1620,72,183,right,Northern Ireland,,Defender,,,,
2344,Abdullah,,Al Khaibari,16472,66,175,right,Saudi Arabia,SA,Midfielder,,,,
2345,Édison Michael,,Flores Peralta,15411,70,170,left,Peru,PE,Midfielder,,,,
2346,Denis,,Alibec,11630,88,187,left,Romania,RO,Forward,,,,
2347,Blas Antonio Miguel,,Pérez Ortega,17917,85,187,right,Panama,PA,Forward,,,,
2348,Armando Enrique,,Cooper Whitaker,11564,72,173,right,Panama,PA,Midfielder,,,,
2349,Martin,,Dúbravka,1613,85,191,right,Slovakia,SK,Goalkeeper,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2350,Kosuke,,Nakamura,12807,72,184,right,Japan,JP,Goalkeeper,,,,
2351,Naomichi,,Ueda,5070,77,186,right,Japan,JP,Defender,,,,
2352,Norbert,,Gyömbér,3179,74,189,right,Slovakia,SK,Defender,,,,
2353,Román Aureliano,,Torres Morcillo,8067,96,187,right,Panama,PA,Defender,,,,
2354,Andriy,,Pyatov,14504,84,190,right,Ukraine,UA,Goalkeeper,,,,
2355,Răzvan Dincă,,Raț,null,72,178,left,Romania,RO,Defender,,,,
2356,Taras,,Stepanenko,14504,75,181,right,Ukraine,UA,Midfielder,,,,
2357,Essam Kamal Tawfik,,El Hadary,16049,87,188,right,Egypt,EG,Goalkeeper,,,,
2358,Bohdan,,Butko,14504,68,180,right,Ukraine,UA,Defender,,,,
2359,Denys,,Boyko,14503,85,197,right,Ukraine,UA,Goalkeeper,,,,
2360,Frederico,,Rodrigues Santos,1611,64,169,left,Brazil,BR,Midfielder,Manchester,Manchester United,Manchester United FC,1611.0
2361,Abdulmalek Abdullah,,Al Khaibri,16467,73,177,right,Saudi Arabia,SA,Midfielder,,,,
2362,Oleksandr,,Karavaev,14536,65,173,right,Ukraine,UA,Midfielder,,,,
2363,Per,,Mertesacker,null,90,198,right,Germany,DE,Defender,,,,
2364,Aaron,,Ramsey,1609,76,183,right,Wales,,Midfielder,London,Arsenal,Arsenal FC,1609.0
2365,Tomáš ,,Rosický,null,72,179,right,Czech Republic,CZ,Midfielder,,,,
2366,Jonny,,Evans,1631,77,188,right,Northern Ireland,,Defender,Leicester,Leicester City,Leicester City FC,1631.0
2367,Patrice,,Evra,null,75,174,left,Senegal,SN,Defender,,,,
2368,Michael,,Carrick,null,74,188,right,England,,Midfielder,,,,
2369,Glen,,Johnson,null,70,182,right,England,,Defender,,,,
2370,Rob,,Elliot,1613,93,188,left,England,,Goalkeeper,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2371,Tamás,,Kádár,14503,79,188,left,Hungary,HU,Defender,,,,
2372,Lucas,,Rodrigues Moura da Silva,1624,72,172,right,Brazil,BR,Forward,London,Tottenham Hotspur,Tottenham Hotspur FC,1624.0
2373,Ciaran,,Clark,1613,76,188,left,England,,Defender,Newcastle upon Tyne,Newcastle United,Newcastle United FC,1613.0
2374,James Michael,,Collins,null,90,193,right,Wales,,Defender,,,,
2375,Mark ,,Milligan,8514,78,180,right,Australia,AU,Midfielder,,,,
2376,Ján,,Mucha,null,87,189,right,Slovakia,SK,Goalkeeper,,,,
2377,Ross,,Barkley,1610,76,189,right,England,,Midfielder,London,Chelsea,Chelsea FC,1610.0
2378,Massimo ,,Luongo,1650,66,176,right,Australia,AU,Midfielder,,,,
2379,Costel Fane,,Pantilimon,1642,96,203,right,Romania,RO,Goalkeeper,,,,
2380,Stuart,,Taylor,null,86,196,right,England,,Goalkeeper,,,,
2381,Wesley,,Hoolahan,1627,71,168,left,Ireland Republic,IE,Midfielder,West Bromwich,West Bromwich Albion,West Bromwich Albion FC,1627.0
2382,Gareth,,McAuley,8509,89,195,right,Northern Ireland,,Defender,,,,
2383,Zoltán,,Gera,null,75,182,right,Hungary,HU,Midfielder,,,,
2384,Shane ,,Long,1619,70,178,right,Ireland Republic,IE,Forward,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
2385,Diego,,Cavalieri,null,86,191,left,Brazil,BR,Goalkeeper,,,,
2386,Wayne ,,Hennessey,1628,90,198,right,Wales,,Goalkeeper,London,Crystal Palace,Crystal Palace FC,1628.0
2387,Stephen,,Ward,1646,82,184,left,Ireland Republic,IE,Defender,"Burnley, Lancashire",Burnley,Burnley FC,1646.0
2388,Andy,,King,1631,79,184,right,England,,Midfielder,Leicester,Leicester City,Leicester City FC,1631.0
2389,John ,,O'Shea,1637,84,191,right,Ireland Republic,IE,Defender,,,,
2390,James,,McClean,1639,70,180,left,Northern Ireland,,Midfielder,Stoke-on-Trent,Stoke City,Stoke City FC,1639.0
2391,David ,,Meyler,1637,81,189,right,Ireland Republic,IE,Midfielder,,,,
2392,Alex,,McCarthy,1619,79,193,right,England,,Goalkeeper,"Southampton, Hampshire",Southampton,Southampton FC,1619.0
2393,Maurício,,dos Santos Nascimento,null,82,185,right,Brazil,BR,Defender,,,,
2394,Daryl,,Murphy,1642,82,191,left,Ireland Republic,IE,Forward,,,,
2395,José Luis,,Rodriguez,9492,70,178,left,Panama,PA,Midfielder,,,,
2396,Alireza,,Safar Beiranvand,10771,81,192,right,Iran,IR,Goalkeeper,,,,
2397,Andrew ,,Nabbout,12799,83,178,right,Australia,AU,Forward,,,,
2398,Simon,,Church,null,75,181,right,England,,Forward,,,,
2399,Glenn ,,Whelan,1614,80,183,right,Ireland Republic,IE,Midfielder,,,,
2400,Dean,,Whitehead,null,77,183,right,England,,Midfielder,,,,
2401,Cyrus,,Christie,1616,78,188,right,England,,Defender,,,,
2402,Oliver,,Norwood,1636,69,175,right,England,,Midfielder,,,,
2403,Conor,,McLaughlin,1638,71,183,right,Northern Ireland,,Defender,,,,
2404,Chris,,Gunter,1637,71,180,right,Wales,,Defender,,,,
2405,Jaime Manuel,,Penedo Cano,11564,73,183,right,Panama,PA,Goalkeeper,,,,
